,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1270,0625-AFOHS,0,0,1,1,29,1,0,2,1,1,1,1,1,1,2,0,3,20.2,558.8,No
1271,6726-WEXXK,1,1,1,0,27,1,2,1,2,0,2,0,0,0,1,1,2,85.9,2220.1,No
1272,4636-OLWOE,1,0,0,1,54,1,0,0,0,2,2,2,0,0,1,1,2,61.0,3283.05,No
1273,4342-HENTK,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.65,142.35,Yes
1274,4685-ERGHK,1,0,0,0,57,1,2,1,0,0,0,0,2,0,1,1,2,86.9,4939.25,No
1275,0885-HMGPY,1,0,0,0,62,1,2,0,2,2,2,2,0,0,2,0,0,69.4,4237.5,No
1276,5003-OKNNK,0,0,1,1,15,1,0,2,1,1,1,1,1,1,1,0,1,20.35,335.95,No
1277,4195-SMMNX,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.35,33.2,Yes
1278,7208-PSIHR,0,0,1,0,70,1,2,1,0,0,2,2,2,2,2,1,0,104.3,7188.5,No
1279,4012-ZTHBR,0,0,1,1,21,1,0,0,0,0,0,0,0,0,0,1,2,44.95,926.25,No
1280,0489-WMEMG,0,0,0,1,23,1,0,0,0,0,0,2,0,0,1,1,2,49.45,1119.35,No
1281,7435-ZNUYY,1,0,0,0,6,1,0,2,1,1,1,1,1,1,1,0,3,20.6,116.6,No
1282,1354-YZFNB,1,0,1,1,4,1,0,2,1,1,1,1,1,1,2,0,1,19.55,68.8,No
1283,6956-SMUCM,0,0,0,0,3,1,0,1,2,0,2,0,2,2,0,1,1,99.0,287.4,Yes
1284,2985-FMWYF,0,0,0,0,23,1,2,1,0,0,0,0,2,2,0,1,2,93.5,2341.55,No
1285,2812-ENYMO,1,0,0,0,26,0,1,0,2,0,0,2,2,2,1,0,1,54.55,1362.85,No
1286,2717-HVIZY,0,0,0,1,8,1,0,2,1,1,1,1,1,1,0,0,3,20.05,163.6,No
1287,3223-WZWJM,1,0,0,0,26,1,2,1,0,0,0,0,0,2,0,1,2,83.95,2254.2,Yes
1288,3422-GALYP,1,0,0,0,2,1,2,1,0,2,0,0,0,0,0,1,2,79.45,145.15,No
1289,9053-JZFKV,1,0,0,0,67,1,2,1,2,2,2,2,2,2,2,0,1,116.2,7752.3,Yes
1290,2530-ENDWQ,0,0,1,0,71,1,2,1,0,0,0,0,2,2,2,1,0,93.7,6585.35,Yes
1291,2890-WFBHU,0,0,0,0,59,1,2,0,2,2,2,2,0,2,1,0,1,79.85,4786.1,No
1292,0327-WFZSY,1,0,1,1,39,1,2,1,0,0,2,0,2,2,1,0,2,100.0,3835.55,No
1293,7977-HXJKU,1,0,0,1,21,1,0,2,1,1,1,1,1,1,2,0,3,19.6,397.0,No
1294,6615-ZGEDR,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.7,19.7,Yes
1295,7033-CLAMM,0,0,1,1,48,1,0,2,1,1,1,1,1,1,2,0,0,20.2,1027.25,No
1296,4023-RTIQM,0,1,1,0,31,0,1,0,2,2,2,0,0,2,1,1,1,50.4,1580.1,No
1297,0864-FVJNJ,0,0,1,1,64,1,2,1,2,2,2,2,2,2,1,0,2,113.35,7222.75,No
1298,7356-IWLFW,1,0,1,1,46,1,2,1,0,2,0,0,0,0,0,1,0,80.0,3769.7,No
1299,9541-PWTWO,0,0,0,0,52,1,2,0,0,0,2,2,2,2,2,1,0,80.95,4233.95,No
1300,3967-VQOGC,0,0,1,1,67,1,2,2,1,1,1,1,1,1,2,1,3,24.9,1680.25,No
1301,7872-RDDLZ,0,1,0,0,67,1,2,0,0,2,0,0,0,0,0,0,2,54.9,3725.5,No
1302,9250-WYPLL,0,0,0,0,5,1,2,1,0,0,0,0,0,0,0,0,2,75.55,413.65,Yes
1303,6308-CQRBU,0,0,1,0,71,1,2,1,0,2,2,2,2,2,2,0,2,109.25,7707.7,No
1304,2754-XBHTB,0,0,0,0,9,1,0,1,0,0,0,0,2,0,0,1,0,77.65,714.15,Yes
1305,1597-LHYNC,0,1,0,0,26,1,2,1,2,2,0,0,0,2,0,1,2,95.0,2497.2,Yes
1306,0186-CAERR,1,0,0,0,71,1,2,1,2,2,2,2,2,2,1,1,0,116.3,8309.55,No
1307,3043-SUDUA,0,0,0,0,32,1,0,2,1,1,1,1,1,1,0,0,0,19.9,601.55,No
1308,5442-BHQNG,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,70.35,139.25,No
1309,2169-RRLFW,0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,0,1,25.6,1888.25,No
1310,5872-OEQNH,0,0,0,0,60,0,1,0,2,0,2,0,0,2,1,1,2,44.45,2773.9,No
1311,3162-KKZXO,0,1,0,0,55,1,2,1,0,0,2,0,2,2,1,1,2,100.15,5409.75,No
1312,7055-VKGDA,1,0,0,0,54,1,0,1,2,2,0,2,2,2,1,1,1,105.4,5643.4,Yes
1313,0754-UKWQP,1,0,0,0,2,1,0,1,0,0,2,0,2,2,0,1,2,95.85,197.7,Yes
1314,8873-GLDMH,0,0,0,0,6,1,2,1,0,0,0,0,0,0,0,1,3,73.85,401.3,No
1315,5696-JVVQY,0,0,1,1,48,1,0,0,2,2,2,0,0,2,2,1,1,70.1,3238.4,No
1316,8946-BFWSG,1,0,1,1,63,1,2,2,1,1,1,1,1,1,2,0,3,25.25,1573.05,No
1317,7493-TPUWZ,1,0,0,0,1,1,2,1,0,2,0,0,0,0,0,1,2,79.15,79.15,Yes
1318,0547-HURJB,1,0,0,1,12,1,0,2,1,1,1,1,1,1,0,0,1,21.05,235.8,No
1319,8904-OPDCK,1,1,1,0,54,0,1,0,0,0,0,0,0,0,0,1,0,24.95,1364.75,No
1320,8845-LWKGE,0,0,1,1,30,1,0,0,0,0,2,2,2,0,1,1,2,64.5,1985.15,No
1321,1577-HKTFG,0,0,1,0,30,1,0,2,1,1,1,1,1,1,0,0,0,19.65,655.85,Yes
1322,8752-STIVR,0,0,0,0,4,1,0,1,0,0,0,0,2,0,0,1,2,79.0,303.15,Yes
1323,0691-NIKRI,0,0,0,0,40,1,2,1,0,0,2,2,2,2,1,1,1,105.95,4335.2,No
1324,5022-JNQEQ,0,0,1,1,9,1,0,1,0,0,0,2,0,0,0,1,2,75.85,647.5,No
1325,4558-FANTW,0,0,1,1,17,1,0,1,2,0,0,2,2,0,0,0,2,91.85,1574.45,Yes
1326,3249-VHRIP,0,0,0,0,62,0,1,0,0,2,2,0,0,2,2,1,1,43.6,2748.7,No
1327,3736-BLEPA,1,0,0,0,28,1,0,1,0,2,0,2,2,0,1,1,0,91.25,2483.65,No
1328,4701-LKOZD,0,0,0,0,70,1,2,0,2,2,2,2,2,2,2,0,1,89.75,6367.2,No
1329,6603-QWSPR,0,0,0,0,46,1,0,1,0,2,2,2,2,2,2,1,0,104.4,4904.2,No
1330,9921-QFQUL,0,0,1,0,23,1,2,1,0,0,2,0,0,2,0,0,3,90.15,2044.95,No
1331,1929-ZCBHE,1,0,1,1,47,0,1,0,2,0,2,2,0,0,1,0,2,40.3,1794.8,No
1332,4378-MYPGO,1,0,1,1,68,1,0,1,2,2,2,0,2,2,2,1,0,105.25,7173.15,No
1333,8651-ENBZX,0,1,0,0,60,1,2,1,0,0,2,2,2,2,1,1,2,106.0,6441.4,Yes
1334,4129-LYCOI,0,0,0,1,67,1,2,1,0,2,0,2,2,2,2,1,2,104.0,7039.05,No
1335,7798-JVXYM,0,0,0,0,14,1,0,0,0,0,0,2,2,2,0,1,2,69.65,921.4,No
1336,8647-SDTWQ,1,0,1,1,57,1,2,1,0,0,0,0,0,0,0,1,2,74.3,4018.35,No
1337,2696-ECXKC,0,0,1,1,55,1,2,1,2,0,0,0,2,2,1,0,3,100.9,5448.6,No
1338,2081-KJSQF,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.25,20.25,No
1339,7623-TRNQN,1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,1,3,49.9,49.9,Yes
1340,3323-CPBWR,1,0,0,0,23,1,2,1,0,0,2,2,2,0,0,1,1,96.9,2085.45,No
1341,9330-IJWIO,0,0,0,0,13,1,2,1,2,0,0,0,2,2,0,1,2,100.35,1358.85,Yes
1342,3384-CTMSF,1,0,1,0,47,1,2,1,0,2,2,0,2,2,0,1,2,104.1,5135.15,No
1343,0902-RFHOF,1,0,0,0,38,1,0,2,1,1,1,1,1,1,1,0,3,20.1,730.1,No
1344,9286-DOJGF,0,1,1,0,38,1,2,1,0,0,0,0,0,0,0,1,0,74.95,2869.85,Yes
1345,6048-QBXKL,0,1,0,0,2,1,2,0,0,2,0,0,0,0,0,1,1,56.55,118.25,No
1346,9661-MHUMO,1,1,1,1,1,1,0,0,0,0,0,2,0,0,0,1,1,49.25,49.25,Yes
1347,7718-RXDGG,1,0,1,0,15,1,0,1,0,0,0,0,0,0,0,1,0,68.6,1108.6,No
1348,1025-FALIX,0,0,0,0,26,1,0,1,0,0,0,0,0,0,0,1,1,69.05,1815.65,No
1349,3451-VAWLI,0,0,1,1,35,1,0,2,1,1,1,1,1,1,2,0,1,19.7,730.4,No
1350,3407-QGWLG,1,0,0,1,3,1,0,2,1,1,1,1,1,1,0,1,3,20.05,75.45,No
1351,1842-EZJMK,1,0,1,1,50,1,2,1,0,2,0,2,2,2,0,0,2,103.7,5071.05,Yes
1352,2347-WKKAE,1,0,1,0,42,1,2,1,2,0,2,0,0,2,0,1,2,94.4,4014.6,No
1353,8735-DCXNF,1,0,1,0,10,1,0,0,2,0,0,2,0,0,0,1,1,54.95,568.85,No
1354,3214-IYUUQ,0,0,1,0,61,1,0,1,2,2,0,2,0,2,1,0,0,93.7,5860.7,No
1355,1936-UAFEH,0,0,0,0,68,1,2,1,2,2,0,2,2,2,2,0,1,110.25,7279.35,No
1356,3587-PMCOY,1,0,0,0,10,1,0,1,2,0,2,0,2,2,1,1,2,98.9,1064.95,No
1357,8079-XRJRS,1,0,1,0,65,1,2,1,2,2,2,0,0,0,1,0,2,89.75,5769.6,Yes
1358,1027-LKKQQ,0,0,1,1,72,1,0,0,2,0,2,2,2,2,2,1,0,80.45,5886.85,No
1359,7148-XZPHA,1,0,1,1,55,1,0,1,0,2,0,2,0,0,0,0,2,79.4,4238.45,No
1360,8073-IJDCM,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.3,20.3,Yes
1361,5309-TAIKL,0,0,0,0,7,1,0,0,0,0,2,2,0,2,0,0,0,62.8,418.3,No
1362,6856-RAURS,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,3,74.9,136.05,No
1363,8778-LMWTJ,0,0,0,0,9,1,0,1,2,0,0,0,0,0,0,1,2,74.85,708.2,No
1364,9717-IOAAF,1,0,0,1,27,1,2,2,1,1,1,1,1,1,2,1,1,25.85,788.55,No
1365,8884-ADFVN,1,1,1,0,7,1,2,1,0,0,2,0,2,2,0,1,2,101.95,700.85,Yes
1366,2845-KDHVX,0,0,1,0,64,1,0,0,0,2,2,2,0,2,2,1,3,68.3,4378.8,No
1367,0848-SOMKO,1,0,0,0,70,0,1,0,2,0,2,2,0,2,2,0,0,48.4,3442.8,No
1368,2720-WGKHP,1,1,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,94.0,181.7,Yes
1369,6734-FQAJX,1,1,0,0,67,1,0,1,2,2,0,2,2,2,2,1,2,105.05,7171.7,No
1370,2869-ADAWR,0,0,0,0,45,1,2,1,0,2,0,0,2,0,0,1,1,89.3,4016.85,Yes
1371,1535-VTJOQ,0,0,0,0,24,1,2,2,1,1,1,1,1,1,2,0,1,25.15,553.0,No
1372,6368-TZZDT,1,0,1,1,4,1,0,2,1,1,1,1,1,1,2,0,1,19.5,96.85,No
1373,0943-ZQPXH,1,0,1,1,44,1,0,1,0,0,2,0,2,2,0,1,0,92.95,4122.9,No
1374,1293-BSEUN,0,0,1,1,72,1,0,2,1,1,1,1,1,1,2,1,3,20.7,1482.3,No
1375,9894-EZEWG,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,1,74.3,74.3,Yes
1376,1302-TPUBN,1,0,0,0,66,1,0,2,1,1,1,1,1,1,2,0,0,19.35,1240.8,No
1377,7851-FLGGQ,1,0,0,0,1,0,1,0,0,2,0,2,0,2,0,1,3,44.65,44.65,Yes
1378,0637-UBJRP,1,0,1,1,13,1,0,1,2,0,0,0,0,2,0,0,2,84.05,1095.3,Yes
1379,0940-OUQEC,1,0,0,0,10,1,2,1,0,2,0,0,0,0,0,1,0,80.7,788.8,Yes
1380,2378-VTKDH,1,1,1,0,65,1,2,1,0,2,2,0,2,2,0,1,2,104.35,6578.55,No
1381,0927-CNGRH,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.55,19.55,No
1382,8608-OZTLB,1,0,1,1,38,1,0,0,2,2,2,2,2,0,1,0,2,74.05,2802.3,No
1383,2335-GSODA,1,0,0,1,23,0,1,0,2,0,2,2,0,0,2,0,3,40.1,857.75,No
1384,1952-DVVSW,0,0,1,0,10,1,0,2,1,1,1,1,1,1,1,0,3,20.1,184.4,No
1385,0702-PGIBZ,1,0,0,1,4,1,2,1,0,2,0,0,2,2,0,1,2,101.7,364.55,Yes
1386,6656-GULJQ,1,0,1,1,72,1,2,0,2,0,2,2,2,2,2,1,1,83.55,6093.3,No
1387,9853-JFZDU,0,0,1,0,35,1,0,0,0,2,0,2,0,0,0,0,2,56.85,1861.1,No
1388,1963-VAUKV,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.4,20.4,Yes
1389,3777-XROBG,0,0,1,1,58,1,0,2,1,1,1,1,1,1,2,0,1,19.55,1079.65,No
1390,6994-FGRHH,1,0,1,1,70,1,0,1,0,2,2,2,2,2,1,1,2,106.15,7475.1,No
1391,4000-VGMQP,1,0,1,1,38,1,2,0,0,2,2,0,2,2,1,0,1,78.95,2862.55,No
1392,3999-WRNGR,0,0,1,1,60,0,1,0,0,2,0,0,2,2,0,1,2,49.75,3069.45,No
1393,3466-RITXD,1,0,0,0,26,1,2,1,2,2,0,0,2,0,0,1,1,92.4,2349.8,No
1394,2680-XKKNJ,0,0,0,0,8,1,0,0,2,2,0,2,0,0,1,0,0,58.2,469.25,No
1395,3058-HJCUY,1,0,1,1,41,1,2,1,0,0,2,2,2,2,1,1,2,102.6,4213.35,Yes
1396,2974-GGUXS,0,1,1,0,36,1,2,1,0,2,0,0,2,0,0,1,1,91.95,3301.05,No
1397,7994-XIRTR,1,1,0,0,54,1,0,0,0,0,2,2,0,2,1,0,0,65.25,3529.95,No
1398,3259-FDWOY,1,0,1,1,71,1,2,1,0,2,2,0,2,2,2,1,0,106.0,7723.7,Yes
1399,2101-RANCD,0,0,0,0,55,1,2,1,0,0,0,0,0,0,0,1,2,73.1,4144.9,No
1400,7921-BEPCI,0,0,0,0,72,1,2,0,2,2,0,0,0,0,2,0,0,59.75,4265.0,No
1401,0807-ZABDG,0,0,0,1,3,1,0,0,2,0,0,2,0,0,0,1,3,55.1,154.65,Yes
1402,8510-TMWYB,0,0,1,1,54,1,2,0,0,2,2,0,0,0,2,1,0,59.8,3246.45,No
1403,3258-ZKPAI,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,116.6,8337.45,No
1404,1428-IEDPR,1,0,0,0,52,1,2,1,2,0,2,2,2,2,2,1,2,109.3,5731.4,No
1405,5298-GSTLM,0,1,0,0,60,1,2,1,2,0,0,0,2,2,1,1,0,101.4,6176.6,No
1406,4450-YOOHP,0,0,0,0,39,0,1,0,0,0,2,0,2,2,0,1,1,50.65,1905.4,No
1407,6728-CZFEI,0,0,0,0,15,1,0,0,0,0,0,0,2,0,1,0,3,56.15,931.9,No
1408,5748-RNCJT,1,0,0,0,69,1,2,1,0,0,2,2,2,2,2,1,0,106.5,7348.8,Yes
1409,3653-NCRDJ,1,0,1,1,43,1,0,2,1,1,1,1,1,1,1,1,3,19.2,776.25,No
1410,6121-TNHBO,0,1,0,0,63,1,2,0,2,2,2,2,2,0,1,0,0,83.0,5243.05,No
1411,5119-NZPTV,1,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,2,70.1,141.65,No
1412,6519-ZHPXP,0,0,1,1,72,1,0,1,2,2,2,2,2,2,2,1,0,108.3,7679.65,No
1413,7739-LAXOG,0,0,1,1,32,1,2,1,0,0,2,0,0,2,0,1,0,91.05,2954.5,Yes
1414,3472-QPRCH,1,0,1,1,40,1,2,2,1,1,1,1,1,1,2,0,1,25.25,1006.9,No
1415,8224-UAXBZ,0,0,1,0,58,0,1,0,2,2,0,0,2,0,1,1,2,45.35,2540.1,No
1416,9610-WCESF,1,0,0,0,67,0,1,0,2,0,0,2,2,0,2,0,2,43.9,3097.2,No
1417,9776-CLUJA,0,1,1,0,51,1,2,1,2,0,0,0,0,0,0,1,2,77.5,3807.35,Yes
1418,2486-WYVVE,1,0,1,0,31,1,2,0,0,0,2,2,2,2,1,1,3,79.3,2484.0,No
1419,3865-ZYKAD,1,1,1,0,69,1,2,1,2,2,0,0,0,0,0,1,1,84.9,5785.65,No
1420,1422-DGUBX,1,0,1,0,32,1,2,1,0,0,0,2,0,0,1,1,2,79.25,2619.15,No
1421,2999-AANRQ,0,0,0,0,21,1,0,0,2,2,0,2,2,0,2,0,1,71.05,1524.85,No
1422,8668-KNZTI,1,0,0,0,52,1,0,0,2,0,2,0,0,0,1,0,2,53.75,2790.65,No
1423,0480-KYJVA,0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,1,24.25,1784.5,No
1424,6034-ZRYCV,0,0,1,0,72,0,1,0,0,2,2,0,2,2,2,1,2,54.2,3937.45,Yes
1425,9746-YKGXB,1,0,1,1,52,0,1,0,2,0,2,0,0,2,1,0,0,44.25,2276.1,No
1426,3926-YZVVX,0,0,0,0,41,1,0,0,0,0,0,2,0,0,1,0,0,50.05,2029.05,No
1427,6000-UKLWI,1,0,0,0,41,1,0,2,1,1,1,1,1,1,2,0,3,20.15,802.35,No
1428,2079-FBMZK,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,1,3,69.25,418.4,Yes
1429,6332-FBZRI,1,0,1,1,67,1,2,0,2,2,2,2,0,0,1,1,1,69.35,4653.25,No
1430,2096-XOTMO,0,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,3,19.35,275.9,No
1431,3266-FTKHB,1,0,0,0,17,1,0,2,1,1,1,1,1,1,2,0,3,19.15,343.45,No
1432,8221-EQDGL,1,0,1,0,35,1,0,0,2,2,2,0,0,0,0,0,3,61.0,2130.45,No
1433,2346-LOCWC,0,0,1,1,58,1,0,2,1,1,1,1,1,1,2,0,1,20.5,1191.4,No
1434,6608-QQLVK,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,2,50.5,50.5,Yes
1435,0298-XACET,1,0,1,1,52,0,1,0,0,2,2,2,2,0,2,0,3,50.2,2554.0,No
1436,7560-QJAVJ,0,0,0,0,70,1,0,0,2,0,2,2,2,2,2,0,0,79.6,5589.45,No
1437,2995-YWTCD,0,0,1,1,19,1,2,2,1,1,1,1,1,1,2,1,0,24.9,467.7,No
1438,3551-HUAZH,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.4,74.4,Yes
1439,9137-UIYPG,0,0,1,1,35,1,0,1,2,0,2,2,2,2,0,1,2,106.9,3756.45,No
1440,2809-ZMYOQ,0,0,0,0,32,1,2,1,0,0,2,0,2,2,0,1,2,101.35,3334.9,No
1441,5084-OOVCJ,0,0,1,1,17,1,0,0,2,0,0,2,0,0,0,1,1,55.35,920.5,No
1442,0254-WWRKD,0,0,1,1,67,1,0,0,0,2,0,0,0,0,1,0,1,50.55,3431.75,No
1443,7727-SHVZV,0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,0,19.5,150.35,No
1444,6302-JGYRJ,1,0,0,1,31,1,2,0,0,2,0,2,2,2,1,1,3,79.45,2587.7,Yes
1445,5339-PXDVH,1,0,0,0,4,1,2,1,2,0,0,0,2,0,0,0,2,90.65,367.95,No
1446,2205-LPVGL,1,1,1,1,58,1,2,1,2,2,0,2,0,0,1,1,0,89.85,5125.75,No
1447,8782-NUUOL,1,0,0,0,60,1,0,0,2,0,2,2,2,2,1,0,3,79.0,4801.1,No
1448,3685-YLCMQ,1,0,0,0,58,1,2,1,0,0,2,2,2,2,1,1,2,104.65,6219.6,Yes
1449,7601-WFVZV,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.55,19.55,No
1450,4609-KNNWG,0,0,1,1,27,1,0,2,1,1,1,1,1,1,2,0,3,19.9,550.1,No
1451,4868-AADLV,1,1,1,1,66,1,2,1,2,2,2,2,2,2,1,1,2,116.25,7862.25,No
1452,9529-OFXHY,1,0,0,0,15,1,2,1,2,0,0,0,2,0,0,1,0,87.75,1242.2,No
1453,8634-MPHTR,1,1,1,0,47,1,2,1,0,0,2,0,2,2,0,1,2,100.05,4871.05,Yes
1454,2669-QVCRG,0,0,0,0,41,1,2,1,2,0,0,0,0,0,0,1,1,81.3,3190.65,No
1455,2478-EEWWM,1,0,1,0,59,0,1,0,0,0,0,0,2,2,0,1,2,44.3,2666.75,No
1456,9174-IHETN,0,0,0,1,50,1,0,1,0,0,0,0,0,0,2,0,1,70.35,3533.6,No
1457,2233-TXSIU,1,0,1,1,17,0,1,0,2,0,2,0,2,0,1,0,1,44.45,792.15,No
1458,9644-UMGQA,1,0,1,1,6,1,0,0,2,0,0,0,0,0,0,1,2,49.15,295.65,No
1459,3256-EZDBI,1,1,1,0,51,0,1,0,0,2,0,0,0,0,0,1,1,29.45,1459.35,No
1460,8761-NSOBC,1,0,0,0,44,1,0,1,0,2,0,2,2,2,0,0,2,100.55,4398.15,Yes
1461,0419-YAAPX,1,0,1,0,49,1,0,1,0,2,0,0,2,0,0,1,1,85.3,4297.95,No
1462,8413-VONUO,1,0,0,0,2,1,0,1,0,2,0,0,2,2,0,0,2,95.65,167.3,Yes
1463,0872-CASZJ,1,0,1,0,59,1,2,0,2,0,0,2,0,2,1,1,3,69.1,4096.9,No
1464,4726-DLWQN,1,1,0,0,50,1,2,0,2,2,0,0,2,0,0,1,0,70.35,3454.6,No
1465,8164-OCKUJ,0,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,3,20.6,1286.0,No
1466,3094-JOJAI,1,0,0,0,18,1,2,1,0,0,0,0,0,0,0,0,3,74.15,1387.0,No
1467,9494-MRNYX,1,0,0,0,10,1,2,1,0,0,0,0,0,0,0,0,2,75.05,786.3,No
1468,2599-CZABP,1,0,1,0,14,1,0,0,0,0,0,0,0,0,1,0,2,44.6,641.25,No
1469,7945-PRBVF,1,0,0,0,35,1,0,2,1,1,1,1,1,1,2,0,0,21.45,705.45,No
1470,4544-RXFMG,1,0,1,1,8,1,0,0,0,0,0,0,0,0,1,1,3,43.45,345.5,No
1471,0859-YGKFW,1,0,1,1,18,1,0,2,1,1,1,1,1,1,1,0,0,20.05,345.9,No
1472,1150-FTQGN,0,0,1,1,60,1,2,1,2,2,0,0,2,0,1,0,0,94.15,5811.8,No
1473,9223-UCPVT,0,0,0,0,1,1,0,1,0,0,2,0,2,2,0,0,2,94.4,94.4,Yes
1474,7196-LIWRH,0,0,0,0,6,1,0,2,1,1,1,1,1,1,2,0,3,19.55,124.45,No
1475,5448-VWNAM,0,0,0,1,19,1,2,0,2,2,0,2,2,0,0,1,3,75.9,1375.6,No
1476,1177-XZBJL,1,0,1,1,53,1,2,0,2,2,0,2,0,0,1,0,0,64.15,3491.55,No
1477,3518-FSTWG,1,1,1,0,72,1,2,1,2,2,2,0,2,2,2,1,0,109.55,7920.7,No
1478,9330-VOFSZ,0,0,1,0,60,1,2,1,0,2,2,2,2,2,2,1,1,110.8,6640.7,No
1479,4351-QLCSU,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,1,55.0,55.0,Yes
1480,0939-EREMR,0,0,0,1,13,1,0,0,0,0,2,2,0,0,0,0,3,53.45,718.1,No
1481,9389-ACWBI,0,0,1,1,5,1,0,1,0,0,0,0,0,0,0,0,1,69.95,320.4,No
1482,5419-JPRRN,1,0,0,0,1,1,2,1,0,0,2,0,2,2,0,1,2,101.45,101.45,Yes
1483,3644-QXEHN,1,0,1,1,13,1,0,1,0,0,2,0,2,2,0,0,2,97.0,1334.45,No
1484,2911-IJORQ,1,0,0,0,37,1,2,0,2,2,2,2,2,2,1,1,0,90.6,3358.65,No
1485,5921-NGYRH,1,0,1,0,64,1,0,1,2,0,0,0,0,0,0,1,3,73.55,4764.0,No
1486,2100-BDNSN,0,0,1,0,5,1,2,0,0,0,2,2,2,0,0,0,0,67.95,350.3,Yes
1487,5998-DZLYR,0,0,1,0,61,1,2,1,0,2,0,2,0,2,2,1,0,94.35,5703.0,No
1488,0488-GSLFR,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.5,69.5,Yes
1489,9318-NKNFC,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,18.85,18.85,Yes
1490,3985-HOYPM,1,0,0,0,26,1,0,2,1,1,1,1,1,1,1,0,3,19.4,525.55,No
1491,9728-FTTVZ,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.2,69.2,Yes
1492,9548-LERKT,1,0,1,0,24,1,0,2,1,1,1,1,1,1,2,0,3,19.75,483.15,No
1493,6576-FBXOJ,1,0,1,0,17,0,1,0,0,0,2,2,2,2,1,0,2,54.6,934.8,No
1494,4310-KEDTB,0,0,0,1,26,0,1,0,0,0,2,0,0,0,0,1,3,29.8,786.5,No
1495,7254-IQWOZ,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.65,69.65,Yes
1496,2474-BRUCM,1,1,1,0,40,1,2,1,2,0,0,0,2,2,0,0,2,101.85,4086.3,Yes
1497,4062-HBMOS,1,0,0,0,52,1,2,1,0,2,2,0,2,2,0,1,2,103.05,5364.8,No
1498,0742-NXBGR,0,0,0,0,1,1,0,1,0,2,2,0,0,0,0,1,2,82.3,82.3,Yes
1499,2676-ISHSF,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.3,20.3,No
1500,9236-NDUCW,0,0,0,0,21,0,1,0,2,0,0,2,0,0,2,0,3,35.1,770.4,No
1501,4753-PADAS,0,0,1,0,67,1,2,1,0,2,2,0,2,2,1,1,0,105.7,6816.95,No
1502,6103-QCKFX,0,0,1,1,44,1,0,0,2,0,0,2,0,0,0,0,0,56.25,2419.55,No
1503,7781-EWARA,1,0,1,1,70,0,1,0,0,2,2,2,2,2,1,0,2,60.35,4138.7,No
1504,6110-OHIHY,1,0,0,0,3,1,0,1,0,0,0,0,2,0,0,0,2,79.25,267.6,Yes
1505,7018-FPXHH,1,0,1,1,56,1,0,0,2,2,2,0,0,0,2,1,0,59.8,3457.45,No
1506,5889-LFOLL,0,0,0,0,13,1,2,1,0,0,0,0,0,2,0,1,2,84.6,1115.2,Yes
1507,5708-EVONK,0,0,1,1,58,1,2,1,2,2,0,0,0,2,0,1,0,93.4,5435.6,Yes
1508,8708-XPXHZ,0,0,1,1,42,1,2,1,0,0,0,0,2,2,0,1,2,94.2,4186.3,Yes
1509,0616-ATFGB,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,25.05,25.05,Yes
1510,0572-ZJKLT,0,0,1,1,46,1,2,1,2,0,2,2,0,2,2,0,3,99.65,4630.2,No
1511,5135-RDDQL,0,0,1,1,63,1,0,0,2,0,0,0,0,0,2,1,0,50.65,3221.25,No
